index_i,index_j,gpt-4o,claude-3-5-sonnet-20240620,ERNIE-3.5-8K-0701,qwen-plus,Spark4.0-Ultra,majority_vote,confidence
119,140,0,0,0,0,0,0,1.0
119,141,0,0,0,0,0,0,1.0
119,142,-2,-2,-1,-2,-2,-2,0.8
119,143,0,0,-2,0,0,0,0.8
119,144,0,-2,-2,-2,-2,-2,0.8
119,145,0,0,0,0,0,0,1.0
119,146,0,0,0,0,0,0,1.0
119,147,-2,-2,-1,-2,-1,-2,0.6
119,148,-1,-1,-1,-1,-1,-1,1.0
119,149,0,0,-2,0,-2,0,0.6
119,150,0,0,0,0,0,0,1.0
119,151,0,0,-2,0,0,0,0.8
119,152,0,0,0,0,0,0,1.0
119,153,0,-2,-2,-2,-2,-2,0.8
119,154,0,0,0,0,0,0,1.0
119,155,0,0,0,0,0,0,1.0
119,156,0,0,-1,0,-2,0,0.6
119,157,0,0,-2,0,-2,0,0.6
119,158,0,0,0,0,0,0,1.0
119,159,-2,-2,-2,-2,-2,-2,1.0
119,160,0,0,-2,0,-2,0,0.6
119,161,-2,0,-2,0,-2,-2,0.6
119,162,0,-2,-2,-2,0,-2,0.6
119,163,0,0,0,0,0,0,1.0
119,164,0,0,-2,0,-2,0,0.6
119,165,0,0,0,0,0,0,1.0
119,166,0,0,0,0,-2,0,0.8
119,167,0,0,-2,0,0,0,0.8
119,168,0,-2,-2,-2,-2,-2,0.8
119,169,0,0,-2,-2,0,0,0.6
119,170,0,0,-2,0,0,0,0.8
119,171,0,0,0,0,0,0,1.0
119,172,-2,-2,-1,-2,-2,-2,0.8
119,173,0,0,0,0,0,0,1.0
119,174,0,0,0,0,0,0,1.0
119,175,0,0,-2,0,0,0,0.8
119,176,-2,-1,-2,0,0,0,0.4
119,177,0,0,0,0,0,0,1.0
119,178,0,0,-2,0,0,0,0.8
119,179,-1,-1,-1,-2,-1,-1,0.8
119,180,0,0,0,0,0,0,1.0
119,181,0,0,0,0,0,0,1.0
119,182,-1,-1,-1,-2,-1,-1,0.8
119,183,0,0,0,0,0,0,1.0
119,184,0,0,0,0,0,0,1.0
119,185,0,0,0,0,0,0,1.0
119,186,0,0,-2,0,0,0,0.8
119,187,-2,0,-2,0,0,0,0.6
119,188,-1,-2,-1,-2,0,-1,0.6
119,189,0,0,0,0,0,0,1.0
119,190,0,0,0,0,0,0,1.0
119,191,0,0,-2,0,0,0,0.8
119,192,0,0,0,0,0,0,1.0
119,193,-2,-2,-1,-2,-1,-2,0.6
119,194,-2,-2,-2,-2,0,-2,0.8
119,195,-1,-1,-2,-2,-1,-1,0.6
119,196,0,0,0,0,0,0,1.0
119,197,0,0,0,0,0,0,1.0
119,198,0,0,-2,0,-2,0,0.6
119,199,-2,0,-2,0,-2,-2,0.6
119,200,0,0,0,0,-2,0,0.8
119,201,-2,-2,-2,-2,-2,-2,1.0
119,202,0,0,0,0,0,0,1.0
119,203,0,0,-2,0,-2,0,0.6
119,204,0,-2,-2,0,-2,-2,0.6
119,205,0,0,0,0,0,0,1.0
119,206,-1,-1,-1,-2,-1,-1,0.8
119,207,0,0,0,0,0,0,1.0
119,208,-2,-1,-2,-2,-1,-2,0.6
119,209,0,-2,-1,0,-2,0,0.4
119,210,0,0,-2,0,0,0,0.8
119,211,0,0,0,0,0,0,1.0
119,212,0,0,0,0,0,0,1.0
119,213,0,0,-2,0,0,0,0.8
119,214,-2,-2,-2,-2,-2,-2,1.0
119,215,0,0,0,0,0,0,1.0
119,216,0,0,0,0,-2,0,0.8
119,217,-2,-2,-2,-2,-2,-2,1.0
119,218,0,-2,-2,0,0,0,0.6
119,219,0,0,-2,-2,-2,-2,0.6
119,220,0,0,0,0,0,0,1.0
119,221,0,0,-2,0,0,0,0.8
119,222,0,-2,-2,-2,-2,-2,0.8
119,223,0,0,0,0,0,0,1.0
119,224,0,0,0,0,-2,0,0.8
119,225,-2,-2,-2,-2,-2,-2,1.0
119,226,0,0,0,0,-2,0,0.8
119,227,0,0,0,0,0,0,1.0
119,228,0,0,-2,-2,-2,-2,0.6
119,229,0,0,-2,0,0,0,0.8
119,230,0,0,0,0,0,0,1.0
119,231,0,0,0,0,0,0,1.0
119,232,-2,-2,-2,-2,-2,-2,1.0
119,233,0,0,0,0,0,0,1.0
119,234,0,0,0,0,0,0,1.0
119,235,0,0,0,0,0,0,1.0
119,236,0,0,0,0,0,0,1.0
119,237,0,0,0,0,0,0,1.0
119,238,0,0,-2,-2,-2,-2,0.6
119,239,0,0,0,0,0,0,1.0
119,240,0,0,-2,-2,-2,-2,0.6
119,241,0,-2,-2,-2,-2,-2,0.8
119,242,0,0,-2,0,0,0,0.8
119,243,0,0,0,0,0,0,1.0
119,244,-2,-2,-1,-2,0,-2,0.6
119,245,-2,-2,-2,-2,-2,-2,1.0
119,246,0,0,0,0,-2,0,0.8
119,247,0,0,0,0,0,0,1.0
119,248,0,0,-2,0,0,0,0.8
119,249,-1,-1,-2,-2,0,-1,0.6
119,250,0,0,0,0,0,0,1.0
119,251,0,0,0,0,0,0,1.0
119,252,0,0,-2,0,0,0,0.8
119,253,0,0,-2,-2,0,0,0.6
119,254,0,0,-2,0,0,0,0.8
119,255,-1,-1,-1,-2,-1,-1,0.8
119,256,-1,-1,-1,-1,-1,-1,1.0
119,257,0,0,0,0,0,0,1.0
119,258,0,0,0,0,0,0,1.0
119,259,0,0,0,0,-2,0,0.8
119,260,0,0,-2,0,0,0,0.8
119,261,0,0,-2,0,0,0,0.8
119,262,0,0,-2,-2,-2,-2,0.6
119,263,0,0,-2,0,0,0,0.8
119,264,-2,-2,1,-2,-2,-2,0.8
119,265,0,0,0,0,0,0,1.0
119,266,0,0,0,0,0,0,1.0
119,267,0,0,0,0,-2,0,0.8
119,268,-1,0,-1,0,-2,0,0.4
119,269,0,0,0,0,0,0,1.0
119,270,0,0,0,0,0,0,1.0
119,271,0,0,-2,-2,0,0,0.6
119,272,0,0,-2,0,0,0,0.8
119,273,0,-2,0,0,0,0,0.8
119,274,0,0,0,0,0,0,1.0
119,275,0,0,0,0,0,0,1.0
119,276,0,0,0,0,0,0,1.0
119,277,0,0,0,0,0,0,1.0
119,278,-2,-1,-2,-2,-1,-2,0.6
119,279,0,0,0,0,-2,0,0.8
119,280,0,0,0,0,0,0,1.0
119,281,-2,-2,-1,-2,-2,-2,0.8
119,282,0,0,-2,0,0,0,0.8
119,283,0,0,0,0,0,0,1.0
119,284,-2,-2,-1,-2,-1,-2,0.6
119,285,0,0,0,0,-2,0,0.8
119,286,-2,-2,-2,-2,-2,-2,1.0
119,287,0,0,-2,0,0,0,0.8
119,288,0,-2,-2,0,-2,-2,0.6
119,289,0,0,0,0,0,0,1.0
119,290,0,0,0,0,0,0,1.0
119,291,-2,0,-2,-2,-2,-2,0.8
119,292,0,0,0,0,0,0,1.0
119,293,0,0,-2,0,-2,0,0.6
119,294,-1,0,-2,0,-2,0,0.4
119,295,-2,-2,-2,-2,-2,-2,1.0
119,296,-2,-2,-1,-2,-2,-2,0.8
119,297,0,0,0,0,0,0,1.0
119,298,0,0,0,0,-2,0,0.8
119,299,-1,-2,-2,-2,0,-2,0.6
119,300,-2,-2,-2,-2,-2,-2,1.0
119,301,-2,-2,-2,-2,-2,-2,1.0
119,302,0,0,-2,0,0,0,0.8
120,121,0,0,0,0,0,0,1.0
120,122,0,0,0,0,0,0,1.0
120,123,0,0,0,0,0,0,1.0
120,124,0,0,0,0,0,0,1.0
120,125,0,0,0,0,0,0,1.0
120,126,0,0,0,0,0,0,1.0
120,127,0,0,-2,0,-2,0,0.6
120,128,0,0,0,0,0,0,1.0
120,129,0,0,-2,0,0,0,0.8
120,130,0,0,0,0,0,0,1.0
120,131,0,0,0,0,0,0,1.0
120,132,0,0,0,0,0,0,1.0
120,133,0,0,0,0,0,0,1.0
120,134,0,0,0,0,0,0,1.0
120,135,0,0,0,0,0,0,1.0
120,136,0,0,0,0,0,0,1.0
120,137,0,0,0,0,0,0,1.0
120,138,0,0,0,0,0,0,1.0
120,139,0,0,0,0,0,0,1.0
120,140,0,0,0,0,0,0,1.0
120,141,0,0,-2,0,0,0,0.8
120,142,0,0,0,0,0,0,1.0
120,143,0,0,-2,0,0,0,0.8
120,144,0,0,0,0,0,0,1.0
120,145,0,0,0,0,0,0,1.0
120,146,0,0,0,0,0,0,1.0
120,147,0,0,0,0,0,0,1.0
120,148,0,0,0,0,0,0,1.0
120,149,0,0,-2,0,0,0,0.8
120,150,0,0,0,0,0,0,1.0
120,151,0,-2,-2,-2,-2,-2,0.8
120,152,0,0,0,0,0,0,1.0
120,153,0,0,0,0,0,0,1.0
120,154,0,0,0,0,0,0,1.0
120,155,0,0,0,0,0,0,1.0
120,156,0,0,0,0,0,0,1.0
120,157,0,0,0,0,0,0,1.0
120,158,-1,-1,-1,-1,-1,-1,1.0
120,159,0,0,0,0,0,0,1.0
120,160,0,0,0,0,0,0,1.0
120,161,0,0,-2,0,-2,0,0.6
120,162,0,-2,-2,-2,0,-2,0.6
120,163,0,0,0,0,-2,0,0.8
120,164,0,0,0,0,0,0,1.0
120,165,0,0,0,0,0,0,1.0
120,166,0,0,0,0,0,0,1.0
120,167,0,0,-2,0,-2,0,0.6
120,168,0,0,0,0,0,0,1.0
120,169,0,0,0,0,0,0,1.0
120,170,0,0,0,0,0,0,1.0
120,171,0,0,-2,0,-2,0,0.6
120,172,0,-2,-2,0,-2,-2,0.6
120,173,0,0,0,0,0,0,1.0
120,174,0,0,0,0,0,0,1.0
120,175,0,-2,-2,-2,-2,-2,0.8
120,176,0,0,-2,0,0,0,0.8
120,177,0,0,0,0,0,0,1.0
120,178,0,0,0,0,0,0,1.0
120,179,0,0,0,0,0,0,1.0
120,180,0,0,0,0,0,0,1.0
120,181,0,0,0,0,0,0,1.0
120,182,0,-2,-2,0,-2,-2,0.6
120,183,0,0,0,0,0,0,1.0
120,184,0,0,0,0,0,0,1.0
120,185,0,0,0,0,0,0,1.0
120,186,0,0,0,0,0,0,1.0
120,187,-2,-2,-2,-2,1,-2,0.8
120,188,0,0,0,0,0,0,1.0
120,189,0,0,0,0,0,0,1.0
120,190,0,-2,-2,0,-2,-2,0.6
120,191,0,0,0,0,0,0,1.0
120,192,0,0,-2,0,0,0,0.8
120,193,0,0,0,0,0,0,1.0
120,194,0,0,0,0,-2,0,0.8
120,195,-1,-1,-1,-2,-1,-1,0.8
120,196,0,0,0,0,0,0,1.0
120,197,0,0,0,0,0,0,1.0
120,198,0,0,0,0,0,0,1.0
120,199,0,0,-2,0,0,0,0.8
120,200,0,-2,0,0,0,0,0.8
120,201,0,0,0,0,0,0,1.0
120,202,0,0,0,0,0,0,1.0
120,203,0,0,0,0,0,0,1.0
120,204,-1,-1,-1,-1,-1,-1,1.0
120,205,0,0,0,0,0,0,1.0
120,206,0,0,0,0,0,0,1.0
120,207,0,0,0,0,0,0,1.0
120,208,0,0,0,0,0,0,1.0
120,209,0,0,0,0,0,0,1.0
120,210,0,0,-2,0,0,0,0.8
120,211,0,0,0,0,-2,0,0.8
120,212,0,0,0,0,0,0,1.0
120,213,0,0,0,0,0,0,1.0
120,214,0,-2,-2,-2,-2,-2,0.8
120,215,0,0,0,0,0,0,1.0
120,216,0,0,0,0,0,0,1.0
120,217,1,-2,-1,1,1,1,0.6
120,218,0,0,0,0,0,0,1.0
120,219,0,-2,-1,0,-2,0,0.4
120,220,0,0,0,0,0,0,1.0
120,221,0,0,0,0,0,0,1.0
120,222,0,0,0,0,0,0,1.0
120,223,0,0,0,0,0,0,1.0
120,224,0,0,-2,0,-2,0,0.6
120,225,0,0,0,0,0,0,1.0
120,226,0,0,0,0,0,0,1.0
120,227,0,0,0,0,0,0,1.0
120,228,0,0,0,0,0,0,1.0
120,229,0,0,0,0,0,0,1.0
120,230,0,0,0,0,0,0,1.0
120,231,0,0,0,0,0,0,1.0
120,232,0,0,0,0,0,0,1.0
120,233,0,0,0,0,0,0,1.0
120,234,0,0,0,0,0,0,1.0
120,235,0,0,-2,0,0,0,0.8
120,236,0,0,0,0,0,0,1.0
120,237,0,0,0,0,0,0,1.0
120,238,0,0,0,0,0,0,1.0
120,239,0,0,0,0,0,0,1.0
120,240,0,0,0,0,0,0,1.0
120,241,0,0,0,0,0,0,1.0
120,242,0,0,0,0,0,0,1.0
120,243,0,0,0,0,0,0,1.0
120,244,0,0,0,0,0,0,1.0
120,245,0,0,0,0,0,0,1.0
120,246,0,0,0,0,0,0,1.0
120,247,0,0,0,0,0,0,1.0
120,248,0,0,0,0,0,0,1.0
120,249,0,0,-2,0,0,0,0.8
120,250,0,0,0,0,0,0,1.0
120,251,0,0,0,0,0,0,1.0
120,252,0,0,0,0,0,0,1.0
120,253,0,-2,-2,0,-2,-2,0.6
120,254,0,0,0,0,0,0,1.0
120,255,0,0,-2,0,-2,0,0.6
120,256,0,0,0,0,0,0,1.0
120,257,0,0,0,0,0,0,1.0
120,258,0,0,0,0,0,0,1.0
120,259,0,0,0,0,0,0,1.0
120,260,0,0,-2,0,0,0,0.8
120,261,0,0,0,0,0,0,1.0
120,262,-2,-2,-2,-2,1,-2,0.8
120,263,0,0,0,0,0,0,1.0
120,264,0,0,0,0,0,0,1.0
120,265,0,0,0,0,0,0,1.0
120,266,0,0,0,0,0,0,1.0
120,267,0,0,0,0,0,0,1.0
120,268,0,0,-2,0,0,0,0.8
120,269,0,0,0,0,0,0,1.0
120,270,0,0,0,0,0,0,1.0
120,271,0,0,0,0,0,0,1.0
120,272,0,0,0,0,0,0,1.0
120,273,0,-2,0,0,-2,0,0.6
120,274,0,0,-2,0,0,0,0.8
120,275,0,0,0,0,0,0,1.0
120,276,0,0,0,0,0,0,1.0
120,277,0,0,0,0,0,0,1.0
120,278,0,0,-2,0,0,0,0.8
120,279,0,0,0,0,0,0,1.0
120,280,0,0,-2,0,0,0,0.8
120,281,0,0,0,0,0,0,1.0
120,282,-1,-2,-1,-2,-1,-1,0.6
120,283,0,0,0,0,0,0,1.0
120,284,0,0,0,0,0,0,1.0
120,285,0,0,0,0,0,0,1.0
120,286,0,0,0,0,0,0,1.0
120,287,0,0,0,0,0,0,1.0
120,288,0,0,0,0,0,0,1.0
120,289,0,0,0,0,0,0,1.0
120,290,0,0,0,0,0,0,1.0
120,291,0,0,0,0,0,0,1.0
120,292,0,0,0,0,-2,0,0.8
120,293,-1,-1,-1,-1,-1,-1,1.0
120,294,-1,-1,-1,0,-1,-1,0.8
120,295,0,0,0,0,0,0,1.0
120,296,0,0,0,0,0,0,1.0
120,297,0,0,0,0,0,0,1.0
120,298,0,0,0,0,0,0,1.0
120,299,0,0,0,0,0,0,1.0
120,300,0,0,0,0,0,0,1.0
120,301,0,0,0,0,0,0,1.0
120,302,0,0,0,0,0,0,1.0
121,122,0,0,0,0,0,0,1.0
121,123,0,-2,-2,-2,-2,-2,0.8
121,124,0,-2,-2,-2,-2,-2,0.8
121,125,0,0,0,0,0,0,1.0
121,126,0,0,0,0,0,0,1.0
121,127,0,0,0,0,0,0,1.0
121,128,0,-2,-2,-2,-1,-2,0.6
121,129,0,0,0,0,0,0,1.0
121,130,-1,-1,-2,-2,-1,-1,0.6
121,131,0,0,-2,0,0,0,0.8
121,132,0,0,0,0,0,0,1.0
121,133,0,-1,-1,0,-2,0,0.4
121,134,0,0,0,0,-2,0,0.8
121,135,0,-2,-2,0,0,0,0.6
121,136,-1,-1,-1,-1,-1,-1,1.0
121,137,0,0,-2,0,0,0,0.8
121,138,0,0,0,0,0,0,1.0
121,139,0,0,0,0,0,0,1.0
121,140,0,-2,1,-2,-2,-2,0.6
121,141,0,0,0,0,0,0,1.0
121,142,0,0,0,0,0,0,1.0
121,143,0,0,0,0,0,0,1.0
121,144,0,-2,0,-2,-2,-2,0.6
121,145,0,0,0,0,0,0,1.0
121,146,0,0,-2,0,0,0,0.8
121,147,0,-2,1,-2,-2,-2,0.6
121,148,0,-2,-2,-2,-2,-2,0.8
121,149,0,0,0,0,0,0,1.0
121,150,0,0,0,0,0,0,1.0
121,151,0,0,0,0,0,0,1.0
121,152,0,0,-2,0,0,0,0.8
121,153,0,0,0,0,0,0,1.0
121,154,-1,-1,-1,-1,-1,-1,1.0
121,155,0,0,0,0,-2,0,0.8
121,156,-1,-2,-1,-2,-1,-1,0.6
121,157,0,0,0,0,0,0,1.0
121,158,0,0,0,0,0,0,1.0
121,159,0,0,0,0,0,0,1.0
121,160,0,0,0,0,0,0,1.0
121,161,0,0,0,0,0,0,1.0
121,162,0,0,-2,0,0,0,0.8
121,163,0,0,0,0,0,0,1.0
121,164,0,0,0,0,0,0,1.0
121,165,0,0,0,0,0,0,1.0
121,166,0,-2,-2,-2,-2,-2,0.8
121,167,0,0,0,0,0,0,1.0
121,168,0,0,-2,0,-2,0,0.6
121,169,0,0,-2,0,0,0,0.8
121,170,0,0,0,0,0,0,1.0
121,171,0,0,0,0,0,0,1.0
121,172,0,0,0,0,0,0,1.0
121,173,0,0,0,0,0,0,1.0
121,174,0,0,0,0,0,0,1.0
121,175,0,0,-2,0,-2,0,0.6
121,176,0,-2,0,0,0,0,0.8
121,177,0,0,0,0,0,0,1.0
121,178,0,0,-2,0,-2,0,0.6
121,179,0,-2,-2,-2,-2,-2,0.8
121,180,0,0,0,0,0,0,1.0
121,181,0,0,0,0,0,0,1.0
121,182,-2,-1,-2,-2,-1,-2,0.6
121,183,0,0,0,0,0,0,1.0
121,184,0,0,0,0,0,0,1.0
121,185,0,0,0,0,0,0,1.0
121,186,0,0,0,0,0,0,1.0
121,187,0,0,-2,0,-2,0,0.6
121,188,0,0,-2,0,0,0,0.8
121,189,0,0,0,0,0,0,1.0
121,190,0,0,0,0,0,0,1.0
121,191,0,0,-2,0,0,0,0.8
121,192,0,0,0,0,0,0,1.0
121,193,0,0,-2,0,-2,0,0.6
121,194,0,0,-2,0,-2,0,0.6
121,195,-1,-1,-1,-2,-1,-1,0.8
121,196,0,0,0,0,0,0,1.0
121,197,0,0,0,0,0,0,1.0
121,198,0,0,0,0,-2,0,0.8
121,199,0,0,-2,0,-2,0,0.6
121,200,0,0,0,0,0,0,1.0
121,201,-2,-2,1,-2,-2,-2,0.8
121,202,0,0,0,0,0,0,1.0
121,203,0,0,0,0,0,0,1.0
121,204,0,0,0,0,0,0,1.0
121,205,0,0,0,0,0,0,1.0
121,206,0,-2,-2,0,-2,-2,0.6
121,207,0,0,0,0,0,0,1.0
121,208,0,-2,1,-2,-2,-2,0.6
121,209,0,0,-2,0,0,0,0.8
121,210,0,0,0,0,0,0,1.0
121,211,0,0,0,0,-2,0,0.8
121,212,0,0,0,0,0,0,1.0
121,213,0,-2,-2,0,-2,-2,0.6
121,214,-2,-2,0,-2,-2,-2,0.8
121,215,-2,-2,-2,-2,-2,-2,1.0
121,216,0,0,0,0,0,0,1.0
121,217,-2,-2,-2,-2,0,-2,0.8
121,218,0,0,0,0,0,0,1.0
121,219,0,0,0,0,0,0,1.0
121,220,0,0,0,0,0,0,1.0
121,221,0,0,0,0,-2,0,0.8
121,222,0,0,0,0,0,0,1.0
121,223,0,-2,-2,-2,-2,-2,0.8
121,224,0,0,0,0,0,0,1.0
121,225,0,0,0,0,0,0,1.0
121,226,0,0,0,0,0,0,1.0
121,227,0,0,0,0,-2,0,0.8
121,228,0,0,0,0,0,0,1.0
121,229,0,0,0,0,0,0,1.0
121,230,0,0,0,0,0,0,1.0
121,231,0,-2,-2,-2,-2,-2,0.8
121,232,0,-2,-2,-2,-2,-2,0.8
121,233,0,0,0,0,0,0,1.0
121,234,0,0,0,0,0,0,1.0
121,235,0,0,0,0,0,0,1.0
121,236,0,0,0,0,0,0,1.0
121,237,0,0,0,0,0,0,1.0
121,238,0,0,0,0,0,0,1.0
121,239,0,0,0,0,0,0,1.0
121,240,0,0,0,0,0,0,1.0
121,241,0,0,0,0,0,0,1.0
121,242,0,0,0,0,0,0,1.0
121,243,0,0,0,0,0,0,1.0
121,244,0,0,-2,-2,-2,-2,0.6
121,245,0,0,0,0,0,0,1.0
121,246,0,0,0,0,0,0,1.0
121,247,0,0,0,0,0,0,1.0
121,248,0,0,0,0,0,0,1.0
121,249,0,-1,-2,0,0,0,0.6
121,250,0,0,0,0,-2,0,0.8
121,251,1,-2,-1,1,-1,2,0.8
121,252,0,0,0,0,0,0,1.0
121,253,0,0,0,0,0,0,1.0
121,254,0,0,0,0,0,0,1.0
121,255,0,0,-2,0,-2,0,0.6
121,256,0,0,-2,0,0,0,0.8
121,257,0,-2,-2,-2,-2,-2,0.8
121,258,0,0,0,0,0,0,1.0
121,259,-2,-2,-2,-2,-2,-2,1.0
121,260,0,0,0,0,0,0,1.0
121,261,0,0,0,0,0,0,1.0
121,262,0,0,-2,0,0,0,0.8
121,263,0,0,0,0,0,0,1.0
121,264,0,0,0,0,0,0,1.0
121,265,0,0,0,0,0,0,1.0
121,266,0,0,0,0,0,0,1.0
121,267,0,0,0,0,0,0,1.0
121,268,0,0,-2,0,0,0,0.8
121,269,0,0,0,0,0,0,1.0
121,270,0,0,0,0,0,0,1.0
121,271,0,0,0,0,-2,0,0.8
121,272,0,0,0,0,0,0,1.0
121,273,0,0,0,0,0,0,1.0
121,274,0,0,0,0,0,0,1.0
121,275,0,0,0,0,0,0,1.0
121,276,0,0,0,0,0,0,1.0
121,277,0,0,-2,0,0,0,0.8
121,278,0,0,0,0,-2,0,0.8
121,279,1,-2,1,-2,1,1,0.6
121,280,0,0,0,0,0,0,1.0
121,281,0,-2,-2,-2,-2,-2,0.8
121,282,0,0,0,0,0,0,1.0
121,283,0,-2,-2,-2,-2,-2,0.8
121,284,0,0,-2,0,-2,0,0.6
121,285,1,-2,1,-2,-2,-2,0.6
121,286,0,-2,1,-2,-2,-2,0.6
121,287,0,0,0,0,0,0,1.0
121,288,0,0,0,0,0,0,1.0
121,289,0,0,0,0,0,0,1.0
121,290,0,0,0,0,0,0,1.0
121,291,0,-2,-2,-2,-2,-2,0.8
121,292,0,-2,-2,-2,-2,-2,0.8
121,293,0,0,0,0,0,0,1.0
121,294,-1,-1,-2,0,-2,-1,0.6
121,295,0,0,-2,0,-2,0,0.6
121,296,0,0,0,0,0,0,1.0
121,297,0,0,0,0,-2,0,0.8
121,298,0,0,-2,0,0,0,0.8
121,299,-1,-1,-1,-2,-1,-1,0.8
121,300,0,0,0,0,0,0,1.0
121,301,0,-2,-2,-2,-2,-2,0.8
121,302,0,0,0,0,0,0,1.0
122,123,1,1,1,1,1,1,1.0
122,124,0,0,0,0,0,0,1.0
122,125,0,-2,-2,0,0,0,0.6
122,126,0,0,0,0,0,0,1.0
122,127,0,-2,1,1,-2,1,0.6
122,128,0,0,0,0,0,0,1.0
122,129,0,0,0,0,0,0,1.0
122,130,0,0,0,0,0,0,1.0
122,131,0,0,-2,0,-2,0,0.6
122,132,0,0,0,0,0,0,1.0
122,133,0,0,0,0,0,0,1.0
122,134,1,1,1,-2,1,1,0.8
122,135,0,0,0,0,0,0,1.0
122,136,0,0,0,0,0,0,1.0
122,137,0,0,0,0,0,0,1.0
122,138,0,0,0,0,0,0,1.0
122,139,0,0,0,0,0,0,1.0
122,140,0,0,0,0,0,0,1.0
122,141,0,-2,-2,-2,1,-2,0.6
122,142,0,0,0,0,0,0,1.0
122,143,0,0,0,0,0,0,1.0
122,144,0,0,0,0,0,0,1.0
122,145,1,1,1,1,1,1,1.0
122,146,0,0,-2,0,0,0,0.8
122,147,0,0,0,0,0,0,1.0
122,148,0,0,0,0,0,0,1.0
122,149,0,0,-2,0,0,0,0.8
122,150,0,0,0,0,0,0,1.0
122,151,0,0,0,0,0,0,1.0
122,152,0,0,0,0,0,0,1.0
122,153,0,0,0,0,0,0,1.0
122,154,0,0,0,0,0,0,1.0
122,155,0,0,0,0,0,0,1.0
122,156,0,0,0,0,0,0,1.0
122,157,0,0,0,0,0,0,1.0
122,158,0,0,0,0,-2,0,0.8
122,159,0,-2,-2,-2,-2,-2,0.8
122,160,0,0,0,0,0,0,1.0
122,161,0,0,0,0,0,0,1.0
122,162,0,0,0,0,0,0,1.0
122,163,0,0,0,0,0,0,1.0
122,164,0,0,0,0,0,0,1.0
122,165,0,0,0,0,0,0,1.0
122,166,0,0,0,0,0,0,1.0
122,167,0,-2,-2,-2,-2,-2,0.8
122,168,0,0,0,0,0,0,1.0
122,169,0,0,0,0,0,0,1.0
122,170,0,0,0,0,0,0,1.0
122,171,0,0,0,0,0,0,1.0
122,172,0,0,0,0,0,0,1.0
122,173,0,0,0,0,0,0,1.0
122,174,0,0,0,0,0,0,1.0
122,175,0,0,-2,0,0,0,0.8
122,176,0,0,0,0,0,0,1.0
122,177,0,0,0,0,0,0,1.0
122,178,-2,-2,-2,-2,1,-2,0.8
122,179,0,0,0,0,0,0,1.0
122,180,0,0,0,0,0,0,1.0
122,181,0,0,0,0,0,0,1.0
122,182,-2,-2,-2,0,-1,-2,0.6
122,183,0,0,0,0,0,0,1.0
122,184,0,0,0,0,-2,0,0.8
122,185,0,0,0,0,0,0,1.0
122,186,0,0,0,0,0,0,1.0
122,187,0,0,0,0,0,0,1.0
122,188,0,0,0,0,0,0,1.0
122,189,0,-2,-2,-2,-2,-2,0.8
122,190,0,0,0,0,0,0,1.0
122,191,0,0,-2,0,0,0,0.8
122,192,0,0,0,0,0,0,1.0
122,193,0,0,0,0,0,0,1.0
122,194,0,0,0,0,0,0,1.0
122,195,-1,-1,-1,-1,-1,-1,1.0
122,196,-1,-2,-1,1,1,2,0.8
122,197,-1,-1,-1,-2,-1,-1,0.8
122,198,0,-2,-2,-2,0,-2,0.6
122,199,0,0,0,0,0,0,1.0
122,200,0,0,0,0,0,0,1.0
122,201,0,-2,0,-2,-2,-2,0.6
122,202,0,0,0,0,0,0,1.0
122,203,1,1,1,1,1,1,1.0
122,204,0,0,0,0,0,0,1.0
122,205,0,0,0,0,0,0,1.0
122,206,0,0,0,0,0,0,1.0
122,207,0,0,0,0,0,0,1.0
122,208,0,0,-2,-2,-2,-2,0.6
122,209,0,0,0,0,0,0,1.0
122,210,0,-2,-2,-2,-2,-2,0.8
122,211,1,-2,-2,-2,1,-2,0.6
122,212,0,0,0,0,0,0,1.0
122,213,0,0,0,0,0,0,1.0
122,214,0,0,0,0,0,0,1.0
122,215,0,0,0,0,0,0,1.0
122,216,-2,-2,-2,-2,1,-2,0.8
122,217,0,0,0,0,0,0,1.0
122,218,0,0,0,0,0,0,1.0
122,219,0,0,0,0,0,0,1.0
122,220,1,-2,-2,1,1,1,0.6
122,221,1,1,1,1,1,1,1.0
122,222,0,0,0,0,0,0,1.0
122,223,0,0,0,0,-2,0,0.8
122,224,0,0,0,0,-2,0,0.8
122,225,0,0,0,0,0,0,1.0
122,226,1,-2,1,-2,1,1,0.6
122,227,1,-2,-2,-2,1,-2,0.6
122,228,0,0,0,0,0,0,1.0
122,229,0,0,0,0,0,0,1.0
122,230,0,0,0,0,0,0,1.0
122,231,0,0,-2,-2,-2,-2,0.6
122,232,0,-2,0,-2,-2,-2,0.6
122,233,0,0,0,0,-2,0,0.8
122,234,0,0,0,0,0,0,1.0
122,235,0,-2,-2,-2,-1,-2,0.6
122,236,0,0,0,0,-2,0,0.8
122,237,0,0,0,0,0,0,1.0
122,238,0,0,0,0,0,0,1.0
122,239,0,0,0,0,0,0,1.0
122,240,0,-2,-2,-2,1,-2,0.6
122,241,0,0,0,-2,0,0,0.8
122,242,0,0,0,0,0,0,1.0
122,243,1,1,1,1,1,1,1.0
122,244,0,0,0,0,0,0,1.0
122,245,0,0,0,0,0,0,1.0
122,246,0,0,0,0,0,0,1.0
122,247,1,-2,-1,-2,1,1,0.6
122,248,0,0,0,0,0,0,1.0
122,249,0,0,0,0,0,0,1.0
122,250,0,0,0,0,0,0,1.0
122,251,0,0,0,0,0,0,1.0
